"2007-2010","lower","Speaker Busch","MDL000257"
"2011-2014","lower","Pat McDonough","MDL000325"
"2011-2014","upper","James N. Mathias, Jr.","MDL000383"
"2007-2010","upper","Rob Garagiola","MDL000203"
"2007-2010","lower","D. Page Elmore","MDL000274"
"2007-2010","lower","Joseph C. Boteler, III","MDL000251"
"2007-2010","lower","Curt Anderson","MDL000238"
,"lower","John A. Olszewski, Jr.","MDL000340"
"2011-2014","lower","Curt Anderson","MDL000238"
"2007-2010","upper","Alexander X. Mooney","MDL000222"
"2007-2010","upper","Jim Rosapepe","MDL000232"
,"lower","John F. Wood, Jr.","MDL000377"
"2007-2010","lower","Clagett_V.","MDL000263"
"2011-2014","upper","Rob Garagiola","MDL000203"
,"upper","Bill Ferguson","MDL000379"
"2007-2010","lower","King_J","MDL000308"
,"lower","Steven J. DeBoy, Sr.","MDL000268"
,"lower","Frank M. Conaway, Jr.","MDL000264"
"2007-2010","upper","James E. DeGrange, Sr.","MDL000196"
"2011-2014","lower","John L. Bohanan, Jr.","MDL000250"
"2007-2010","upper","Jim Brochin","MDL000192"
"2007-2010","lower","John F. Wood, Jr.","MDL000377"
,"lower","John W. E. Cluster, Jr.","MDL000392"
"2011-2014","upper","Bobby A. Zirkin","MDL000236"
"2011-2014","lower","Joseph F. Vallario, Jr.","MDL000371"
"2007-2010","lower","Glassman","MDL000205"
"2007-2010","lower","Rick Impallaria","MDL000298"
,"upper","Richard S. Madaleno, Jr.","MDL000218"
"2007-2010","lower","John A. Olszewski, Jr.","MDL000340"
"2007-2010","lower","Donald H. Dwyer, Jr.","MDL000271"
"2007-2010","upper","Stoltzfus (By Request)","MDL000234"
"2011-2014","lower","John W. E. Cluster, Jr.","MDL000392"
"2007-2010","upper","Richard S. Madaleno, Jr.","MDL000218"
"2007-2010","upper","Astle (By Request)","MDL000190"
"2007-2010","upper","Hogan","MDL000397"
"2007-2010","lower","Sue Hecht","MDL000291"
"2011-2014","lower","Frank M. Conaway, Jr.","MDL000264"
"2007-2010","lower","Jeannie Haddaway","MDL000286"
"2007-2010","lower","Frank M. Conaway, Jr.","MDL000264"
"2007-2010","lower","Clagett_G","MDL000262"
"2007-2010","lower","Pat McDonough","MDL000325"
"2011-2014","lower","Joseph C. Boteler, III","MDL000251"
"2007-2010","upper","Jamie Raskin","MDL000229"
,"lower","Maggie L. McIntosh","MDL000327"
,"lower","Don H. Dwyer, Jr.","MDL000271"
,"lower","Stephen S. Hershey, Jr.","MDL000396"
"2007-2010","lower","Manno (By Request)","MDL000382"
"2011-2014","lower","Cathy Vitale","MDL000421"
,"upper","Thomas V. Mike Miller, Jr.","MDL000221"
"2007-2010","lower","Turner_F.","MDL000368"
,"lower","Michael D. Smigiel, Sr.","MDL000358"
"2007-2010","lower","Haddaway","MDL000286"
"2007-2010","lower","Charles  Barkley","MDL000240"
"2011-2014","upper","Richard S. Madaleno, Jr.","MDL000218"
"2011-2014","lower","Steven J. DeBoy, Sr.","MDL000268"
"2011-2014","lower","Wade Kach","MDL000305"
"2011-2014","upper","Roger P. Manno","MDL000382"
"2011-2014","lower","Keiffer J. Mitchell, Jr.","MDL000405"
"2011-2014","lower","Don H. Dwyer, Jr.","MDL000271"
"2011-2014","lower","Michael D. Smigiel, Sr.","MDL000358"
"2007-2010","upper","Bobby A. Zirkin","MDL000236"
,"lower","James E. Proctor, Jr.","MDL000343"
,"upper","Norman R. Stone, Jr.","MDL000235"
"2007-2010","upper","Thomas V. Mike Miller, Jr.","MDL000221"
"2007-2010","lower","Clagett_V","MDL000263"
